STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,METHODOLOGY,,MEASURE,,UNIT_MEASURE,,EXPENDITURE,,ADJUSTMENT,,TRANSFORMATION,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,BASE_PER,,DURABILITY,,DECIMALS,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q1,,2.632122,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q2,,2.716392,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q3,,3.136426,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q4,,2.638715,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q1,,2.234996,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q2,,2.004295,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q3,,1.48901,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q4,,1.447104,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q1,,1.749695,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q2,,1.450292,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q3,,1.331315,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q4,,2.759639,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2008-Q1,,3.829508,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2008-Q2,,5.057259,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2008-Q3,,5.58854,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2008-Q4,,3.491187,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2009-Q1,,1.618966,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2009-Q2,,-0.2962909,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2009-Q3,,-1.218893,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2009-Q4,,-0.2777676,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2010-Q1,,0.9888661,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2010-Q2,,2.175588,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2010-Q3,,2.600073,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2010-Q4,,2.994319,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2011-Q1,,3.376369,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2011-Q2,,3.479354,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2011-Q3,,3.636624,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2011-Q4,,3.633193,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2012-Q1,,3.557271,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2012-Q2,,2.748187,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2012-Q3,,2.642122,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2012-Q4,,2.424201,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2013-Q1,,1.25343,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2013-Q2,,1.259667,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2013-Q3,,1.13732,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2013-Q4,,0.8045861,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2014-Q1,,1.000368,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2014-Q2,,0.416889,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2014-Q3,,0.07984829,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2014-Q4,,-0.1330274,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2015-Q1,,-0.4803233,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2015-Q2,,0.4915474,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2015-Q3,,0.8078189,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2015-Q4,,1.431949,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2016-Q1,,1.790767,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2016-Q2,,2.131738,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2016-Q3,,2.100646,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2016-Q4,,1.871368,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2017-Q1,,2.632353,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2017-Q2,,1.912498,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2017-Q3,,1.895934,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2017-Q4,,2.069032,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2018-Q1,,1.526158,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2018-Q2,,1.806751,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2018-Q3,,2.253709,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2018-Q4,,2.620694,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2019-Q1,,2.162247,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2019-Q2,,1.899445,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2019-Q3,,1.162466,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2019-Q4,,0.5415218,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2020-Q1,,1.041347,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2020-Q2,,0.5478865,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2020-Q3,,0.8181651,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2020-Q4,,0.5569667,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2021-Q1,,0.5350683,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2021-Q2,,1.439878,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2021-Q3,,2.619981,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2021-Q4,,5.167534,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2022-Q1,,7.980284,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2022-Q2,,8.975782,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2022-Q3,,10.28048,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2022-Q4,,11.07735,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2023-Q1,,7.107651,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2023-Q2,,4.98155,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2023-Q3,,3.531718,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2023-Q4,,0.8232383,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2024-Q1,,2.70878,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2024-Q2,,3.493954,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2024-Q3,,3.185556,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2024-Q4,,3.185964,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2025-Q1,,3.510514,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2025-Q2,,2.235458,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2025-Q3,,1.983558,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,BEL,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2025-Q4,,2.151049,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1996-Q3,,0.5355955,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1996-Q4,,0.8648035,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q1,,0.5050841,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q2,,0.9825978,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q3,,1.449323,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q4,,1.830641,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q1,,1.874628,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q2,,1.585689,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q3,,1.2003,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q4,,0.9460031,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q1,,0.6815305,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q2,,1.177154,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q3,,1.140942,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q4,,1.645627,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q1,,2.732307,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q2,,2.779943,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q3,,3.254649,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q4,,3.395826,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2001-Q1,,2.819898,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2001-Q2,,3.124374,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2001-Q3,,2.531141,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2001-Q4,,1.850203,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2002-Q1,,1.964133,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2002-Q2,,1.388619,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2002-Q3,,1.347718,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2002-Q4,,1.589923,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2003-Q1,,1.610617,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2003-Q2,,0.8651789,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2003-Q3,,0.5753924,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2003-Q4,,0.4653683,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2004-Q1,,-0.06974385,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2004-Q2,,-0.1772489,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2004-Q3,,0.4004704,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2004-Q4,,0.5964656,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q1,,0.5016214,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q2,,0.8201852,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q3,,0.6574125,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q4,,0.5167236,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q1,,0.8695652,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q2,,1.566145,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q3,,1.766078,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q4,,2.06117,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q1,,2.354111,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q2,,2.46063,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q3,,2.48854,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,FIN,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q4,,2.736156,,A,,,,,,,,2,
